date,All food,Beef and veal,Cereals and bakery products,Dairy products,Eggs,Fats and oils,Fish and seafood,Food at home,Food away from home,Fresh fruits,Fresh fruits and vegetables,Fresh vegetables,Fruits and vegetables,Meats,"Meats, poultry, and fish",Nonalcoholic beverages,Other foods,Other meats,Pork,Poultry,Processed fruits and vegetables,Sugar and sweets,log_All food,log_Beef and veal,log_Cereals and bakery products,log_Dairy products,log_Eggs,log_Fats and oils,log_Fish and seafood,log_Food at home,log_Food away from home,log_Fresh fruits,log_Fresh fruits and vegetables,log_Fresh vegetables,log_Fruits and vegetables,log_Meats,"log_Meats, poultry, and fish",log_Nonalcoholic beverages,log_Other foods,log_Other meats,log_Pork,log_Poultry,log_Processed fruits and vegetables,log_Sugar and sweets
2013-09-01,1.6,3.05,1.7000000000000002,0.35,0.5,0.35000000000000003,2.25,1.4,2.1,1.05,3.1,3.8000000000000003,2.8,2.65,2.8,-0.4,0.85,0.35000000000000003,1.7999999999999998,4.25,2.05,-0.6,1.1314021114911006,2.191653532286764,1.6094379124341003,1.9947003132247452,2.9652730660692823,1.398716881118448,1.599387576580599,1.5475625087160128,0.7654678421395716,1.9242486522741338,2.0731719286662402,2.1972245773362196,1.6956156086751526,1.9740810260220096,1.8562979903656263,0.7419373447293773,1.0116009116784799,1.0473189942805592,2.0918640616783932,2.0082140323914683,1.864080130807681,0.26236426446749106
2013-10-01,1.45,2.3499999999999996,1.0,0.0,0.55,0.0,3.0,1.25,2.0,0.65,2.45,3.3000000000000003,2.5999999999999996,2.4,2.9000000000000004,-0.15000000000000002,0.6,0.85,1.7999999999999998,4.25,1.75,-0.4,1.0818051703517284,2.1102132003465894,1.4586150226995167,1.9459101490553132,2.9678470700644555,1.308332819650179,1.7404661748405046,1.5151272329628591,0.7178397931503168,1.864080130807681,1.9878743481543455,2.1400661634962708,1.6582280766035324,1.9387416595767009,1.8718021769015913,0.8544153281560676,0.9162907318741551,1.208960345836975,2.0918640616783932,2.0082140323914683,1.8164520818184267,0.4054651081081644
2013-11-01,1.6,2.75,0.9500000000000001,-0.25,0.95,0.55,3.25,1.3,1.9500000000000002,1.15,2.95,3.6999999999999997,2.75,2.4,3.0999999999999996,-0.15000000000000002,0.4,1.25,2.0999999999999996,4.5,0.4,-0.45000000000000007,1.1314021114911006,2.157559320943788,1.4469189829363254,1.9095425048844386,2.9882040071331994,1.4469189829363254,1.7833912195575383,1.5260563034950492,0.6931471805599453,1.9387416595767006,2.0541237336955462,2.186051276738094,1.6863989535702288,1.9387416595767009,1.9021075263969203,0.8544153281560676,0.8329091229351039,1.3217558399823195,2.128231705849268,2.0412203288596382,1.5686159179138452,0.371563556432483
2013-12-01,1.35,2.85,0.0,0.15000000000000002,3.15,-0.39999999999999997,3.1,1.0,2.2,0.85,2.55,3.3499999999999996,2.3,1.9,2.25,-0.45,0.45,1.3,0.35,3.35,-0.15,-0.5,1.0473189942805592,2.169053700369523,1.1939224684724346,1.9671123567059163,3.0933126018928547,1.1939224684724346,1.7578579175523736,1.4586150226995167,0.8109302162163288,1.8946168546677626,2.001480000210124,2.1459312829486685,1.5993875765805987,1.864080130807681,1.766441661243765,0.7178397931503168,0.8544153281560676,1.33500106673234,1.8946168546677626,1.8794650496471608,1.4469189829363254,0.3364722366212129
2014-01-01,1.4,3.4,-0.9,0.7,6.8,0.2,3.2,1.3,2.2,0.4,1.5,1.6,1.7,2.6,2.6,0.0,0.8,2.1,0.8,1.8,0.0,-0.2,1.0647107369924282,2.2300144001592104,0.8754687373538999,2.0412203288596382,3.246490991901174,1.3609765531356008,1.7749523509116738,1.5260563034950492,0.8109302162163288,1.824549292051046,1.8484548129046001,1.9169226121820608,1.4701758451005926,1.9671123567059163,1.824549292051046,0.9162907318741551,0.9932517730102834,1.5260563034950492,1.9600947840472698,1.6094379124341003,1.4816045409242156,0.5306282510621704
2014-02-01,1.8,2.8,0.7,1.1,5.7,1.1,5.3,1.8,1.8,2.5,2.2,2.2,2.3,2.7,3.2,0.6,0.8,2.1,1.7,2.3,1.7,0.2,1.1939224684724346,2.163323025660538,1.3862943611198906,2.0918640616783932,3.202746442938317,1.5686159179138455,2.0794415416798357,1.62924053973028,0.6151856390902335,2.1162555148025524,1.9530276168241774,2.001480000210124,1.5993875765805987,1.9810014688665833,1.916922612182061,1.1314021114911006,0.9932517730102834,1.5260563034950492,2.0794415416798357,1.7047480922384253,1.8082887711792655,0.7419373447293773
2014-03-01,2.1,8.1,0.1,1.9,6.5,0.8,4.9,1.9,2.1,2.7,1.9,1.3,2.0,4.8,4.0,0.1,1.3,1.3,1.9,1.9,1.8,0.2,1.2809338454620642,2.6390573296152584,1.2237754316221157,2.186051276738094,3.2347491740244907,1.5040773967762742,2.0281482472922856,1.6486586255873816,0.7654678421395716,2.1400661634962708,1.9095425048844386,1.8718021769015913,1.536867219599265,2.2353763433005955,2.028148247292285,0.9555114450274363,1.1631508098056809,1.33500106673234,2.1041341542702074,1.62924053973028,1.824549292051046,0.7419373447293773
2014-04-01,2.2,8.6,0.2,2.8,8.2,0.8,4.2,2.0,2.3,3.7,1.9,0.2,1.9,6.0,4.8,-0.2,1.0,1.5,3.9,2.2,1.7,0.8,1.308332819650179,2.6741486494265287,1.252762968495368,2.2823823856765264,3.299533727885655,1.5040773967762742,1.9315214116032138,1.667706820558076,0.8544153281560675,2.2512917986064953,1.9095425048844386,1.6863989535702286,1.5151272329628591,2.3561258599220753,2.128231705849268,0.8329091229351039,1.0647107369924282,1.3862943611198906,2.322387720290225,1.6863989535702288,1.8082887711792655,0.9932517730102834
2014-05-01,2.4,11.1,0.3,2.9,8.8,-0.1,4.9,2.3,2.4,4.9,2.3,0.1,2.0,8.4,6.2,-0.4,0.8,2.3,6.7,1.4,0.4,-0.1,1.3609765531356006,2.833213344056216,1.2809338454620642,2.2925347571405443,3.3214324131932926,1.2809338454620642,2.0281482472922856,1.7227665977411035,0.8960880245566357,2.3702437414678603,1.967112356705916,1.6677068205580758,1.536867219599265,2.561095788145547,2.2823823856765264,0.7419373447293773,0.9932517730102834,1.5686159179138452,2.5649493574615367,1.5260563034950492,1.5686159179138452,0.5877866649021191
2014-06-01,2.7,9.7,0.4,3.3,7.0,0.2,6.3,2.5,2.3,6.0,2.8,-0.2,2.5,8.1,6.7,-0.8,1.1,2.4,9.0,1.8,1.2,-0.6,1.4350845252893227,2.747270914255491,1.3083328196501787,2.33214389523559,3.254242968705492,1.3609765531356008,2.1972245773362196,1.7578579175523736,0.8544153281560675,2.468099531471619,2.0347056478384444,1.6094379124341003,1.6389967146756448,2.5376572151735295,2.33214389523559,0.5306282510621704,1.0986122886681098,1.589235205116581,2.72785282839839,1.6094379124341003,1.7227665977411035,0.26236426446749106
2014-07-01,2.3,7.25,0.05,1.1500000000000001,0.2999999999999998,0.8,4.75,2.1,2.0999999999999996,3.0,1.65,1.2,1.65,6.45,5.2,-0.30000000000000004,1.35,2.65,5.4,2.25,0.9500000000000001,0.15000000000000002,1.33500106673234,2.5764217586237734,1.2089603458369749,2.0980179272527715,2.954910279033736,1.5040773967762742,2.0082140323914683,1.6863989535702288,0.7654678421395712,2.174751721484161,1.8718021769015913,1.856297990365626,1.4586150226995167,2.3978952727983707,2.174751721484161,0.7884573603642703,1.1786549963416462,1.6389967146756448,2.4595888418037104,1.6956156086751528,1.6770965609079151,0.7178397931503168
2014-08-01,2.3499999999999996,7.6499999999999995,0.4,1.8,3.0,1.25,4.199999999999999,2.2,2.3499999999999996,2.5500000000000003,2.4,1.1500000000000001,2.0,6.25,4.75,-0.15000000000000002,1.5,2.55,6.0,2.5,1.95,0.0,1.3480731482996928,2.60638654732571,1.3083328196501787,2.174751721484161,3.086486636822455,1.599387576580599,1.9315214116032136,1.7047480922384253,0.8754687373538997,2.122261538862764,1.9810014688665833,1.8484548129046001,1.536867219599265,2.379546134130174,2.122261538862764,0.8544153281560676,1.2237754316221157,1.6193882432872684,2.509599262378372,1.7404661748405046,1.8484548129046001,0.6418538861723947
2014-09-01,2.45,10.899999999999999,0.85,2.55,3.65,1.5,4.199999999999999,2.4,2.4,3.3,1.9,0.5,1.8499999999999999,8.899999999999999,6.6,0.0,1.7,3.05,7.35,2.9,1.6,-0.15000000000000002,1.3737155789130306,2.821378886409213,1.423108334242607,2.256541154492639,3.1157350659486873,1.6486586255873816,1.9315214116032136,1.7404661748405044,0.8960880245566357,2.2082744135228043,1.9095425048844386,1.7404661748405044,1.5040773967762742,2.598979106047848,2.322387720290225,0.9162907318741551,1.2809338454620642,1.713797927758343,2.6137395216309685,1.8082887711792655,1.791759469228055,0.5596157879354227
2014-10-01,2.5,10.899999999999999,-0.4,2.5,3.15,1.6,5.5,2.45,2.5,3.35,1.8,0.44999999999999996,2.0,8.8,6.9,0.35,1.3,3.85,6.9,2.55,1.2,0.8,1.3862943611198906,2.821378886409213,1.0647107369924282,2.2512917986064953,3.0933126018928547,1.6677068205580763,2.1041341542702074,1.749199854809259,0.9360933591703348,2.21375387928743,1.8946168546677626,1.7316555451583495,1.536867219599265,2.591516384846259,2.3513752571634776,1.0473189942805592,1.1631508098056809,1.8484548129046001,2.580216829592325,1.749199854809259,1.7227665977411035,0.9932517730102834
2014-11-01,2.5999999999999996,10.7,0.2,2.75,2.7,2.25,4.05,2.5,2.5,3.95,2.35,0.8500000000000001,2.35,7.9,6.1,0.6,0.8,4.3,6.25,2.0,0.8,0.4,1.410986973710262,2.8094026953624978,1.252762968495368,2.277267285009756,3.0726933146901194,1.7833912195575383,1.9095425048844386,1.7578579175523736,0.9360933591703348,2.277267285009756,1.9740810260220096,1.8000582720427498,1.6094379124341003,2.5217206229107165,2.272125885509337,1.1314021114911006,0.9932517730102834,1.916922612182061,2.529720665577793,1.6486586255873816,1.6486586255873816,0.8329091229351039
2014-12-01,2.4,10.95,-0.35,2.4,4.7,1.0,4.1,2.25,2.75,2.85,1.85,0.8999999999999999,1.65,7.75,6.050000000000001,0.65,0.95,4.6,4.75,2.05,-0.4,0.29999999999999993,1.3609765531356006,2.8243506567983707,1.0818051703517284,2.2407096892759584,3.161246712031564,1.547562508716013,1.916922612182061,1.713797927758343,1.0296194171811581,2.157559320943788,1.9021075263969203,1.8082887711792655,1.4586150226995167,2.509599262378372,2.2669579153508947,1.1474024528375417,1.0473189942805592,1.9600947840472698,2.402430427963762,1.6582280766035324,1.3862943611198906,0.7884573603642703
2015-01-01,2.8,10.3,-0.3,2.5,9.1,-1.3,2.3,2.7,3.1,1.6,2.5,4.1,2.4,6.1,4.5,1.4,1.3,5.5,-0.7,2.0,0.1,1.3,1.4586150226995167,2.7850112422383386,1.0986122886681098,2.2512917986064953,3.332204510175204,0.8754687373539001,1.6094379124341003,1.791759469228055,1.1474024528375417,2.0014800002101243,1.9947003132247452,2.23001440015921,1.6193882432872684,2.365559892155434,2.0918640616783932,1.3609765531356006,1.1631508098056809,2.0794415416798357,1.7227665977411035,1.6486586255873816,1.5040773967762742,1.1631508098056809
2015-02-01,2.8,9.8,2.0,0.6,5.5,-0.9,2.1,2.7,2.9,1.0,2.3,4.4,2.4,5.9,4.7,2.1,1.0,5.5,-0.2,2.3,1.6,2.9,1.4586150226995167,2.7536607123542622,1.667706820558076,2.028148247292285,3.1945831322991562,1.0296194171811583,1.5686159179138452,1.791759469228055,1.0818051703517284,1.916922612182061,1.967112356705916,2.2617630984737906,1.6193882432872684,2.34660197841082,2.1162555148025524,1.5260563034950492,1.0647107369924282,2.0794415416798357,1.8082887711792655,1.7047480922384253,1.791759469228055,1.5686159179138452
2015-03-01,2.5,10.2,1.6,-0.3,6.6,-1.1,1.0,2.3,3.0,-1.5,1.4,3.2,0.2,5.6,4.1,2.3,1.8,5.4,-1.6,2.4,2.2,4.0,1.3862943611198906,2.7788192719904172,1.589235205116581,1.9021075263969205,3.2386784521643803,0.9555114450274363,1.308332819650179,1.7227665977411035,1.1151415906193203,1.4586150226995167,1.8325814637483102,2.128231705849268,1.047318994280559,2.3174737054877963,2.0412203288596382,1.5686159179138452,1.308332819650179,2.066862759472976,1.5475625087160128,1.7227665977411035,1.8870696490323797,1.7749523509116738
2015-04-01,1.9,9.6,1.6,-0.4,5.7,-2.0,0.7,1.6,2.9,-3.0,0.4,3.2,-1.5,4.6,3.6,1.7,1.7,5.0,-3.0,2.4,0.9,4.1,1.2237754316221157,2.740840023925201,1.589235205116581,1.8870696490323797,3.202746442938317,0.5306282510621705,1.2237754316221157,1.589235205116581,1.0818051703517284,1.0296194171811581,1.6582280766035324,2.128231705849268,0.13976194237515863,2.21375387928743,1.9740810260220096,1.4350845252893227,1.2809338454620642,2.0149030205422647,1.1939224684724346,1.7227665977411035,1.667706820558076,1.791759469228055
2015-05-01,1.8,9.7,0.8,-1.1,3.8,-2.0,1.3,1.5,2.9,-2.4,0.5,2.5,-1.0,3.7,3.1,1.8,1.9,4.6,-5.3,2.2,1.0,3.3,1.1939224684724346,2.747270914255491,1.410986973710262,1.7749523509116738,3.122364924487357,0.5306282510621705,1.3862943611198906,1.5686159179138452,1.0818051703517284,1.2237754316221157,1.6770965609079151,2.0412203288596382,0.5007752879124892,2.1102132003465894,1.9021075263969205,1.4586150226995167,1.33500106673234,1.9600947840472698,0.0,1.6863989535702288,1.6863989535702288,1.6486586255873816
2015-06-01,1.7,9.1,1.0,-1.5,2.8,-1.8,0.7,1.2,2.9,-2.1,0.4,2.4,0.7,3.5,2.4,1.2,1.8,3.6,-4.6,0.8,1.9,3.6,1.1631508098056809,2.70805020110221,1.4586150226995167,1.7047480922384253,3.077312260546414,0.6418538861723948,1.2237754316221157,1.5040773967762742,1.0818051703517284,1.3083328196501787,1.6582280766035324,2.028148247292285,1.2089603458369749,2.0856720914304723,1.791759469228055,1.308332819650179,1.308332819650179,1.8082887711792655,0.5306282510621705,1.3862943611198906,1.840549633397487,1.7047480922384253
2015-07-01,1.75,7.1499999999999995,0.8,-1.7000000000000002,6.1000000000000005,-1.4,0.85,1.4,2.4,-2.0,-1.85,1.65,-1.65,3.55,2.55,0.65,1.9,2.2,-2.8000000000000003,1.35,1.2000000000000002,2.45,1.1786549963416462,2.5687881337687024,1.410986973710262,1.667706820558076,3.2188758248682006,0.8329091229351041,1.2669476034873244,1.5475625087160128,0.8960880245566357,1.33500106673234,1.0986122886681096,1.9242486522741338,0.0,2.0918640616783932,1.8164520818184267,1.1474024528375417,1.33500106673234,1.547562508716013,1.2527629684953678,1.5151272329628591,1.7227665977411035,1.4701758451005926
2015-08-01,1.7000000000000002,6.6,1.1,-0.65,10.55,-1.3,0.30000000000000004,1.4,2.3,-2.6500000000000004,-0.6000000000000001,1.75,-0.85,3.0999999999999996,1.9,0.8,1.7,2.15,-1.9000000000000001,1.5,2.5,2.8,1.1631508098056809,2.5257286443082556,1.4816045409242156,1.8484548129046001,3.3826939100975957,0.8754687373539001,1.0986122886681098,1.5475625087160128,0.8544153281560675,1.1474024528375415,1.4469189829363254,1.9387416595767006,0.587786664902119,2.0347056478384444,1.7047480922384253,1.1939224684724346,1.2809338454620642,1.536867219599265,1.4816045409242153,1.547562508716013,1.9315214116032138,1.5475625087160128
2015-09-01,1.85,6.1,1.25,-0.7999999999999999,15.75,-0.25000000000000006,0.6,1.55,2.35,-1.05,0.9000000000000001,1.6,0.04999999999999999,3.2,2.3,0.95,1.65,2.5,-1.8,1.4,2.2,2.5,1.208960345836975,2.4849066497880004,1.5151272329628591,1.824549292051046,3.5452977256359124,1.2383742310432684,1.1939224684724346,1.5789787049493917,0.8754687373539001,1.55814461804655,1.749199854809259,1.9169226121820608,0.9932517730102834,2.0476928433652555,1.7749523509116738,1.2383742310432684,1.2669476034873244,1.6094379124341003,1.5040773967762742,1.5260563034950492,1.8870696490323797,1.4816045409242156
2015-10-01,2.05,5.25,-0.09999999999999998,-0.4,15.5,-0.04999999999999999,0.7,1.6,2.8,-1.15,0.65,1.6,0.55,3.1,2.0999999999999996,1.25,1.75,3.0,-1.5,0.45,2.0,3.0,1.2669476034873244,2.411439497906128,1.1631508098056809,1.8870696490323797,3.5380565643793527,1.2947271675944003,1.2237754316221157,1.589235205116581,1.047318994280559,1.536867219599265,1.7047480922384253,1.9169226121820608,1.1631508098056809,2.0347056478384444,1.7404661748405044,1.3217558399823195,1.2947271675944,1.7047480922384253,1.5686159179138452,1.2947271675944003,1.8562979903656263,1.589235205116581
2015-11-01,2.15,4.6,1.0,-0.85,12.4,1.5499999999999998,-0.30000000000000004,1.65,2.75,-0.3500000000000001,1.1,1.8,1.0999999999999999,2.5,1.8,1.4,1.6,3.5999999999999996,-1.4,0.6499999999999999,0.55,2.55,1.2947271675944,2.3513752571634776,1.4586150226995167,1.8164520818184267,3.4436180975461075,1.6582280766035324,0.8754687373538999,1.5993875765805987,1.0296194171811581,1.6956156086751526,1.7833912195575383,1.9459101490553132,1.3217558399823195,1.9530276168241774,1.6863989535702288,1.3609765531356006,1.252762968495368,1.8082887711792655,1.589235205116581,1.3480731482996928,1.599387576580599,1.4929040961781488
2015-12-01,1.65,3.5,0.25000000000000006,-1.25,11.9,-0.55,-0.35000000000000003,1.1,2.8,-0.6000000000000001,0.95,2.0,0.7000000000000001,1.45,0.95,1.05,1.3,3.75,-3.25,0.45,0.15000000000000002,2.3499999999999996,1.1474024528375417,2.2407096892759584,1.2669476034873244,1.749199854809259,3.4275146899795286,1.1474024528375417,0.8544153281560675,1.4816045409242156,1.047318994280559,1.6486586255873816,1.7578579175523736,1.9740810260220096,1.208960345836975,1.791759469228055,1.5151272329628591,1.2669476034873244,1.1631508098056809,1.8325814637483102,1.1151415906193203,1.2947271675944003,1.5151272329628591,1.4469189829363254
2016-01-01,1.5,-3.4,-0.9,-0.6,6.3,1.5,-0.6,0.8,2.5,1.7,2.9,3.0,2.6,-2.6,-2.1,0.6,0.8,3.3,-4.5,-0.7,-0.9,1.0,1.0986122886681098,0.9162907318741552,0.8754687373538999,1.8562979903656263,3.2268439945173775,1.6486586255873816,0.7419373447293773,1.410986973710262,0.9360933591703348,2.0149030205422647,2.0476928433652555,2.1041341542702074,1.6582280766035324,0.6678293725756556,0.4054651081081644,1.1314021114911006,0.9932517730102834,1.7578579175523736,0.587786664902119,0.9162907318741551,1.252762968495368,1.0647107369924282
2016-02-01,1.8,-4.5,0.0,-0.7,-4.3,1.9,0.1,1.0,2.9,2.9,4.7,5.7,4.2,-3.3,-2.2,1.0,0.4,2.1,-4.1,-1.3,1.4,0.7,1.1939224684724346,0.33647223662121317,1.1939224684724346,1.840549633397487,2.6810215287142904,1.7227665977411035,1.0296194171811581,1.4586150226995167,1.0818051703517284,2.163323025660538,2.256541154492639,2.388762789235098,1.9242486522741338,0.2231435513142101,0.3364722366212129,1.252762968495368,0.8329091229351039,1.5260563034950492,0.7884573603642703,0.6418538861723948,1.7578579175523736,0.9555114450274363
2016-03-01,1.6,-3.7,0.7,-1.4,-4.0,1.7,-1.7,0.8,2.6,3.7,4.4,4.3,3.9,-2.6,-2.4,1.3,0.7,2.2,-5.0,-1.5,1.2,0.5,1.1314021114911006,0.7884573603642703,1.3862943611198906,1.7227665977411035,2.7013612129514133,1.6863989535702288,0.0,1.410986973710262,0.974559639998131,2.2512917986064953,2.224623551524334,2.2512917986064953,1.8794650496471605,0.6678293725756556,0.1823215567939548,1.33500106673234,0.9555114450274363,1.547562508716013,0.2623642644674909,0.5306282510621705,1.7227665977411035,0.8754687373538999
2016-04-01,0.3,-2.8,-0.4,-2.1,-8.8,0.9,-1.3,-0.1,2.6,2.1,3.0,3.5,2.6,-2.2,-2.1,0.8,0.8,1.6,-4.5,-2.0,0.1,0.4,0.5877866649021191,1.1314021114911008,1.0647107369924282,1.589235205116581,2.312535423847214,1.5260563034950492,0.3364722366212129,1.1631508098056809,0.974559639998131,2.066862759472976,2.060513531794317,2.163323025660538,1.6582280766035324,0.8544153281560676,0.4054651081081644,1.1939224684724346,0.9932517730102834,1.410986973710262,0.587786664902119,0.1823215567939548,1.5040773967762742,0.8329091229351039
2016-05-01,0.6,-3.8,-0.2,-1.7,-13.4,0.8,0.3,0.0,2.7,2.6,3.0,3.0,2.7,-2.8,-1.8,0.8,1.2,0.7,-3.7,-1.4,1.0,0.6,0.7419373447293773,0.7419373447293776,1.1314021114911004,1.667706820558076,1.7047480922384248,1.5040773967762742,1.0986122886681098,1.1939224684724346,1.0116009116784799,2.128231705849268,2.060513531794317,2.1041341542702074,1.6770965609079151,0.559615787935423,0.5877866649021191,1.1939224684724346,1.1314021114911006,1.1631508098056809,0.9555114450274362,0.5877866649021192,1.6863989535702288,0.9162907318741551
2016-06-01,0.3,-3.8,-0.4,-2.7,-16.8,0.3,-0.2,-1.3,2.7,3.2,3.0,2.5,2.5,-3.4,-2.6,0.2,0.9,-0.5,-4.2,-1.7,0.8,0.3,0.5877866649021191,0.7419373447293776,1.0647107369924282,1.4586150226995167,0.7419373447293763,1.3862943611198906,0.9162907318741551,0.6931471805599452,1.0116009116784799,2.1972245773362196,2.060513531794317,2.0412203288596382,1.6389967146756448,0.13976194237515902,0.0,0.9932517730102834,1.0296194171811581,0.6931471805599453,0.7419373447293771,0.40546510810816455,1.6486586255873816,0.7884573603642703
2016-07-01,-0.05,-0.6499999999999999,-0.2,-2.2,-16.3,0.4,0.9,-1.7,2.15,0.55,1.35,1.4,1.25,-0.1499999999999999,-0.15000000000000013,-0.15,1.2,-0.2,-1.3,-0.3500000000000001,0.6,0.75,0.371563556432483,1.6582280766035324,1.1314021114911004,1.5686159179138452,0.9555114450274356,1.410986973710262,1.2809338454620642,0.47000362924573547,0.7884573603642703,1.8484548129046001,1.8245492920510458,1.8870696490323797,1.3609765531356006,1.4816045409242156,1.2383742310432684,0.8544153281560676,1.1314021114911006,0.8329091229351039,1.6094379124341003,1.0473189942805592,1.6094379124341003,0.9745596399981308
2016-08-01,-0.04999999999999999,-1.5999999999999999,-0.4,-1.8499999999999999,-14.05,0.65,0.7999999999999999,-1.7,2.3,-0.25,2.0,1.6,1.5,-1.3,-1.2000000000000002,0.0,0.95,-0.85,-1.0,-0.5,1.85,0.75,0.371563556432483,1.458615022699517,1.0647107369924282,1.6389967146756448,1.5789787049493913,1.4701758451005926,1.252762968495368,0.47000362924573547,0.8544153281560675,1.713797927758343,1.9242486522741338,1.9169226121820608,1.423108334242607,1.1786549963416462,0.8754687373538999,0.9162907318741551,1.0473189942805592,0.5007752879124892,1.667706820558076,0.9932517730102834,1.8325814637483102,0.9745596399981308
2016-09-01,0.09999999999999999,-1.0999999999999999,0.24999999999999997,-1.1,-15.8,0.6499999999999999,0.5,-1.5,2.35,1.0,1.75,1.1,1.45,-0.40000000000000013,-0.5,0.1,0.8999999999999999,-0.6,-0.7999999999999999,-0.30000000000000004,1.15,0.55,0.47000362924573563,1.5686159179138455,1.2669476034873244,1.7749523509116738,1.1314021114911,1.4701758451005926,1.1631508098056809,0.587786664902119,0.8754687373539001,1.916922612182061,1.8870696490323797,1.840549633397487,1.410986973710262,1.423108334242607,1.1314021114911006,0.9555114450274363,1.0296194171811581,0.6418538861723947,1.7047480922384253,1.0647107369924285,1.713797927758343,0.8960880245566357
2016-10-01,0.15,-2.2,-1.45,-1.0499999999999998,-15.75,0.6499999999999999,1.55,-1.5,2.35,1.0,1.3,0.75,1.4,-1.25,-0.55,0.25,0.7,-0.25,-1.75,-0.3999999999999999,0.65,0.85,0.5007752879124892,1.308332819650179,0.6151856390902334,1.7833912195575383,1.1474024528375413,1.4701758451005926,1.4469189829363254,0.587786664902119,0.8754687373539001,1.916922612182061,1.8164520818184264,1.7833912195575383,1.3987168811184478,1.1939224684724346,1.1151415906193203,1.0116009116784799,0.9555114450274363,0.8109302162163288,1.5151272329628591,1.0296194171811583,1.6193882432872684,1.0116009116784799
2016-11-01,0.3,-3.2,-0.7000000000000001,-0.7500000000000001,-16.75,0.9500000000000001,0.5,-1.2999999999999998,2.3,1.45,1.55,0.85,1.55,-3.15,-1.35,0.15,0.5,0.49999999999999994,-2.5,-0.44999999999999996,0.05,0.45000000000000007,0.5877866649021191,0.9932517730102834,0.9555114450274362,1.8325814637483102,0.7654678421395708,1.536867219599265,1.1631508098056809,0.6931471805599453,0.8544153281560675,1.9810014688665833,1.856297990365626,1.8000582720427498,1.4350845252893227,0.33647223662121317,0.8109302162163288,0.9745596399981308,0.8754687373538999,1.0986122886681098,1.33500106673234,1.0116009116784799,1.4929040961781488,0.8544153281560676
2016-12-01,-0.15,-3.3000000000000003,-0.9,-1.5,-15.75,-0.8,0.65,-1.85,2.3,0.95,0.09999999999999998,-0.7,1.0,-3.5500000000000003,-1.8,0.0,0.3,0.35,-3.75,-0.9,-0.35,0.19999999999999998,0.30010459245033816,0.9555114450274363,0.8754687373538999,1.7047480922384253,1.1474024528375413,1.0647107369924285,1.208960345836975,0.37156355643248284,0.8544153281560675,1.9095425048844386,1.5993875765805987,1.504077396776274,1.2947271675944,0.0,0.5877866649021191,0.9162907318741551,0.7884573603642703,1.0473189942805592,0.9360933591703348,0.8329091229351041,1.3987168811184478,0.7419373447293773
2017-01-01,-0.5,-4.9,-1.5,0.6,-10.9,-2.0,1.5,-2.3,2.0,-0.5,-1.2,-1.2,-1.6,-3.4,-1.4,-0.7,0.5,2.0,-4.3,-1.7,-0.5,-0.8,0.0,0.0,0.587786664902119,2.028148247292285,2.0794415416798357,0.5306282510621705,1.4350845252893227,0.0,0.7178397931503168,1.667706820558076,1.2947271675944,1.3862943611198904,0.048790164169431834,0.13976194237515902,0.7884573603642703,0.5877866649021191,0.8754687373538999,1.5040773967762742,0.6931471805599453,0.40546510810816455,1.3609765531356006,0.09531017980432493
2017-02-01,0.4,-4.4,0.5,1.6,-2.3,-1.6,1.8,-1.2,2.5,-0.7,-1.3,-1.5,-1.6,-3.4,-1.2,-0.1,0.5,-0.7,-3.2,-1.4,0.1,-0.2,0.6418538861723947,0.4054651081081644,1.33500106673234,2.151762203259462,2.8094026953624973,0.7419373447293773,1.5040773967762742,0.7419373447293771,0.9360933591703348,1.62924053973028,1.2669476034873244,1.3083328196501787,0.048790164169431834,0.13976194237515902,0.8754687373539001,0.8754687373538999,0.8754687373538999,0.5877866649021191,1.1314021114911004,0.5877866649021192,1.5040773967762742,0.5306282510621704
2017-03-01,0.7,-3.3,-0.4,1.8,-6.7,0.3,2.2,-0.6,2.5,-1.2,-1.2,-0.9,-1.4,-1.8,-0.5,1.2,0.4,-0.9,-1.2,-1.0,0.1,-0.8,0.7884573603642703,0.9555114450274366,1.0647107369924282,2.174751721484161,2.501435951739211,1.3862943611198906,1.589235205116581,0.9932517730102833,0.9360933591703348,1.5260563034950492,1.2947271675944,1.4586150226995165,0.22314355131420976,1.0116009116784799,1.1314021114911006,1.308332819650179,0.8329091229351039,0.47000362924573563,1.62924053973028,0.7884573603642703,1.5040773967762742,0.09531017980432493
2017-04-01,0.8,-2.7,-0.2,0.3,-9.6,1.4,1.2,-0.3,2.4,-0.8,-1.1,-1.7,-1.2,-0.8,0.1,0.7,0.8,-0.1,0.6,0.2,0.0,-0.3,0.8329091229351039,1.1631508098056809,1.1314021114911004,1.9878743481543455,2.23001440015921,1.62924053973028,1.3609765531356006,1.0986122886681098,0.8960880245566357,1.6094379124341003,1.3217558399823193,1.2527629684953678,0.371563556432483,1.3217558399823195,1.308332819650179,1.1631508098056809,0.9932517730102834,0.8754687373538999,1.9315214116032136,1.2237754316221159,1.4816045409242156,0.47000362924573563
